해당 계란의 원산지는요,Where did these eggs come from?,2
원산지는 서산 #@주소# 이구요,The place of origin is Seosan #@Address#,2
네 해당 란각코드가 #@번호# 맞으십니까,"Yes, is that the correct lanyard code #@number#?",2
네 그렇게 계란에 쓰여 있는 것 같아요,"Yeah, I think it says so on the egg.",2
계란 종류는 동물복지 유정란이고 원산지는 서산 지역 맞으십니까,Are the eggs from the animal welfare and organic eggs from the Seosan area?,2
네 말씀하신 내용이 모두 맞습니다,"Yes, everything you said is correct.",2
계신 지역이 어떻게 되십니까,What is your area?,2
지금 저는 부산에 있어요,I'm in Busan now,2
시군청 차량등록 사업소에서 말소 증명서를 발급 가능합니다,A certificate of cancellation can be issued at the city/county government vehicle registration office.,2
그걸 저걸 시군청 아무 데나 되나요,You can do that anywhere in the city or county office.,2
제가 전국으로 가능한지 한 번 확인해보겠습니다,I'll check if it's possible nationwide.,2
전국에서 가능한 부분으로 확인되지만요,It is confirmed that it is possible nationwide.,2
네 그 부분은 다행이네요,"Yeah, that part is fortunate.",2
선생님 지금 부산에 계시다면 #@소속#에 한번 전화를 해보세요,"Teacher, if you are in Busan right now, please call #@affiliation#",2
발급 가능한지 한번 더 확인 후에 방문하시면 되겠습니다,You can visit after checking once more whether it is available for issuance.,2
근데 거기에는 제가 전화를 해봤어요,But I called there,2
그럼 선생님께서 주소지는 아산으로 되어 계십니까,"So, teacher, your address is Asan?",2
그럼 #@소속#에서 발급 가능한지 확인 해주셔야 합니다,"Then, you need to check if it can be issued by #@affiliation#",2
아까 물어본 그 차량 있잖아요 #@신원#,There's that car I asked about earlier #@Shinwon#,2
선생님 차량 관련해서는 문의 주신 적이 없습니다,I have never asked you anything about the teacher's car.,2
지금 #@소속# 아닌가요,Aren't you #@affiliation# now?,2
연결된 곳은 #@소속#입니다,The connected location is #@affiliation#,2
그렇타면 #@소속# 연결 해드리겠습니다,"If so, I will connect you to #@affiliation#",2
#@소속#에 문의를 주시면 좋을 듯 싶습니다,I think it would be a good idea to contact #@affiliation#,2
문제가 신속히 해결되길 바라겠습니다 감사합니다,I hope the issue is resolved quickly. Thank you.,2
선생님 홈페이지 접속은 몇 번이나 하셨나요,"Teacher, how many times have you visited the homepage?",2
재난문자 받고 난 후부터 계속 해봤죠,I've been doing this ever since I received the disaster text message.,2
네 불편을 드려 정말 죄송합니다,"Yes, I am truly sorry for the inconvenience.",2
그러면 한 가지 다른 문의 드릴께요,Then I have another question for you.,2
지금 제가 계란을 사 먹는 농장은 한 군데거든요,There is only one farm I buy my eggs from now.,2
그 농장의 계란이 살충제 사용한 제품인만 확인해 주실 수 있나요,Can you please confirm whether the eggs from that farm are pesticide-free?,2
네 고객님이 먹는 계란의 농장의 제품만 확인해 드리면 되나요,"Yes, can we just check the products from the farms that the customers eat?",2
네 그것만 알려주시면 됩니다,"Yes, just let me know",2
홈페이지에 그 란각 코드를 확인 후에요,After checking the code on the homepage,2
선생님께 연락을 드리면 될까요,"Can I contact you, teacher?",2
네 확인해주시면 저야 감사하죠,"Yes, if you could check it, I would appreciate it.",2
안녕하세요 선생님 어떤 문의 사항이 있으신가요,"Hello teacher, do you have any questions?",2
#@소속# 좀 부탁드립니다,#@Affiliation# Please help me,2
선생님 #@소속#는 현재 #@소속#로 명칭이 개편되어 있습니다,Teacher #@affiliation# has now been renamed to #@affiliation#,2
그렇군요 그럼 #@소속#로 연결 부탁 드립니다,"Okay, then please connect to #@affiliation#",2
실례지만 업무 내용 말씀해 주시면 연결하겠습니다,"Excuse me, but please tell me what your job is and I will connect you.",2
#@소속# 시군 이름을 내 휴대폰에 문자로 보내 주세요,#@Affiliation# Please send the city/county name to my cell phone as a text message,2
우리 지역에 위치한 시군 말씀 하시는 거 맞으신가요,Are you talking about the city and county in our area?,2
우리 지역 안에 아산시도 있고 서산군도 있고요,There are Asan City and Seosan County within our region.,2
내가 지금부터 금년도 말까지 순회를 해야 됩니다,I have to make the rounds from now until the end of this year.,2
네 순회를 하셔야 하는 거군요,"Yes, you have to make your rounds.",2
#@소속#에 운영 이사입니다,I am the director of operations at #@affiliation#,2
선생님 말씀 중 죄송합니다,"I'm sorry for what you said, teacher",2
도 내에 있는 시군의 명칭을 선생님께 문자 발송해 드리면 될까요,Can I send you a text message with the names of the cities and counties in the province?,2
네 문자 발송 부탁 드립니다,Please send me your text,2
문자 전송 시에는 개인정보 서명 동의를 해 주셔야 전송이 가능합니다,"When sending a text message, you must agree to sign your personal information.",2
개인정보 서명에 동의하시겠습니까,Do you agree to sign your personal information?,2
네 개인정보 동의합니다,"Yes, I agree to the privacy policy",2
네 그럼 연락 주신 번호로 바로 문자 발송하겠습니다,"Yes, then I will send a text message to the number you provided right away.",2
지금 바로 발송 부탁합니다,Please send it right now,2
선생님 제가 문의해 주신 부분 확인 후 안내해 드리겠습니다,"Teacher, I will check the part you asked and then give you guidance.",2
잠시만 기다려 주시겠습니까 기다려 주셔서 감사합니다,Could you please wait a moment? Thank you for waiting.,2
선생님 혹시 문의 주시는 부분이 농업 용수 관련 문의이십니까,"Teacher, is the part you are asking about related to agricultural water?",2
아니죠 벼 도사료를 사용해도 이제 수확이 안 좋으니까요,"No, because even if you use rice fertilizer, the harvest is not good anymore.",2
도사료를 사용할 사람들을 신청을 하라고 공문상에 이렇게 돼 있길래 말하는 겁니다,I am saying this because it says in the official document that people who want to use the dosa fee should apply.,2
네 선생님 제가 확인 후에 다시 안내해 드리겠습니다,"Yes, sir. I will check and get back to you.",2
잠시만 더 기다려 주시겠습니까,Could you please wait a moment?,2
아니 그 #@소속#로 돌려 주면 그 담당자들 있을 거 아닙니까,"No, if you return it to #@affiliation#, won't those people be there?",2
네 제가 담당자 담당 부서 확인 후 안내해 드리겠습니다,"Yes, I will check with the person in charge and then inform you.",2
내가 분명히 농수산과라고 말씀을 드렸잖아예,"I clearly told you that it was the Ministry of Agriculture, Food and Rural Affairs.",2
네 죄송합니다 농수산과에도 여러 부서가 자리하고 있어서요,"Yes, I'm sorry. There are several departments within the Ministry of Agriculture, Food and Rural Affairs.",2
제 확인이 필요한 부분이었습니다 선생님,"That was the part that I needed to check, sir.",2
제가 제대로 제가 다시 한 번 확인 후 안내해 드리겠습니다,I will check again and let you know.,2
잠시만 기다려 주시겠습니까,Could you please wait a moment?,2
선생님 오래 기다리게 해서 정말 죄송합니다,"Teacher, I'm really sorry for keeping you waiting for so long.",2
#@소속#에 관련 담당자가 확인되었습니다,The person in charge has been confirmed for #@affiliation#,2
제가 문의 후 선생님께 연결해 드리겠습니다,I will contact you and connect you to the teacher.,2
예 그럼 끊고 있으면 됩니까,"Yes, then can I just hang up?",2
아니요 잠시만 기다려 주시겠습니까 제가 바로 연결해 드리겠습니다,"No, please wait a moment. I will connect you right away.",2
반갑습니다 #@소속# 콜센터 #@이름#입니다 무엇을 도와드릴까요,"Hello, this is #@Affiliation# Call Center #@Name# How may I help you?",2
예 안녕하세요 #@소속# 좀 부탁드립니다,Yes hello #@affiliation# please,2
업무 내용 말씀해 주시면 담당자 확인 후 안내해 드리겠습니다,Please tell me the details of your work and I will check with the person in charge and give you guidance.,2
네 아이 씨티 융복합 사업에 대해서 문의를 하는데요,"Yes, I would like to inquire about the City Convergence Project.",2
제가 담당자 확인 후 안내해 드리겠습니다,I will check with the person in charge and give you guidance.,2
혹시 아이 씨티 융복합 시설 원예 쪽 문의 맞으십니까,Are you inquiring about the horticultural aspect of the I-City Convergence Facility?,2
제가 정확한 부서 확인 후 선생님께 다시 전화를 드려도 괜찮으실까요,Would it be okay if I called you back after I confirmed the exact department?,2
확인이 오래 걸리려나요,Will it take a long time to confirm?,2
확인 후 선생님께 전화를 드리겠습니다,I will call you after checking.,2
예 최대한 빨리 좀 해 주세요,"Yes, please do it as soon as possible.",2
네 전화 주신 번호로 연락을 드리도록 하겠습니다,"Yes, I will call you back at the number you gave me.",2
부모님 농업을 하고 계신데 제가 이어 받아서 지금 하고 있거든요,"My parents are farmers, and I took over the business and am doing it now.",2
근데 그게 승계를 하면은 절차가 있다고 해서 그걸 좀 문의하고 싶은데요,"But I heard there is a procedure for succession, so I would like to inquire about that.",2
그러시면 아이 씨티 융복합 이쪽 분야가 아니신가요,Then isn't this the field of I-City convergence?,2
영농 후계자 승계 쪽이십니까,Are you a successor to the farming business?,2
아니 둘 다요,"No, both",1
그러시면 제가 부서 확인 후 선생님께 전화를 드리겠습니다,Then I will check the department and call you.,2
더 다른 문의사항 있으십니까,Do you have any further questions?,2
아니요 괜찮습니다 없습니다,"No, it's okay, there isn't any",2
업무처리 잘되시기 바랍니다 #@소속#  #@이름#였습니다,I hope your work goes well #@Affiliation# #@Name#,2
반갑습니다 #@소속# #@이름#입니다 무엇을 도와드릴까요,"Nice to meet you, I'm #@Affiliation# #@Name# How may I help you?",2
네 늘 수고하십니다 다름이 아니라 급한 일로요,"Yes, thank you for your hard work. It's just an urgent matter.",2
#@소속#라고 아까 전화 하다 말았는데요,I was on the phone earlier saying #@Affiliation#,2
전화번호 좀 알려 주시겠어요,Could you please give me your phone number?,2
혹시 통화하신 분 번호 안내해 드리면 될까요 선생님,"Sir, can you tell me the number of the person you spoke to?",2
맞아요 메모도 아까 했는데 전화가 안 와 가지고요,"Yes, I left a note earlier, but I haven't received a call.",2
네 번호 안내해 드리겠습니다,I'll give you your number.,2
선생님 메모 가능하십니까,"Teacher, can I take notes?",2
네 메모 가능합니다 불러 주세요,"Yes, you can make a note. Please call me.",2
문의하신 전화번호는 #@전번#번입니다,The phone number you are calling is #@phone number#,2
네 알았습니다 감사합니다,"Yes, I understand. Thank you.",2
제가 더 감사합니다,I appreciate it more,2
혹시 다른 문의사항 있으십니까,Do you have any other questions?,2
더 이상 문의 없으시면 다음에 또 뵙겠습니다 감사합니다,"If you have no further questions, I'll see you next time. Thank you.",2
그러면 몇 시간 간격으로 있는거죠 한 두 시간 간격으로 있나요,Then how many hours apart is it? Is it one or two hours apart?,2
정확한 배차간격은 버스 회사로 문의를 해주셔야 할 것 같습니다,You will need to contact the bus company for the exact interval.,2
실리 성지까지 삼십 오 분이요,It takes thirty-five minutes to get to the Holy Land.,2
네 맞습니다 #@주소#까지요,"Yes, that's right, up to #@address#",2
네 근데 오전에 출발하기가 좀 힘들어서요,"Yes, but it's a bit difficult to leave in the morning.",2
제가 따로 혼자 가려고 하니까 조금 그래서요,I'm a little nervous because I'm going to go alone,2
그럼 남부 터미널 합덕 공용 버스 터미널 실리 성지까지 가면 되는 거네요,"Then, you just need to go to the Southern Terminal Hapdeok Public Bus Terminal and Sili Seongji.",2
네 선생님께서 말씀하신대로가 맞습니다,"Yes, what the teacher said is correct.",2
남부 터미널 시간은 터미널 쪽으로 문의해야 되는거죠,"For the southern terminal hours, you need to inquire at the terminal.",2
이동하신 시간대는 저희 쪽에서도 안내 가능합니다,We can also provide information on the time zone you moved to.,2
이용 하실 시간대가 어떻게 되십니까,What time slot would you like to use?,2
아홉 시 이후에는 몇 시에  있나요,What time is it after nine o'clock?,2
아홉 시 이후에는 열한 시 출발이 확인 됩니다,"After nine o'clock, departure at eleven o'clock is confirmed.",2
실내 성지까지 해서 열 한 시까지 가겠네요,"I'll be there by 11 o'clock, including the indoor sanctuary.",2
일반 버스는 언제 오는지 그 배차 시간까지는 알 수 없다고 하셨죠,You said that you can't know when a regular bus will arrive until the departure time.,2
일반 버스 칠 십 칠 번 이용이 가장 빠른 경로로 확인됩니다,The fastest route is confirmed to be the regular bus number 77.,2
네 일단 알겠습니다 감사합니다,"Okay, I understand. Thank you.",2
네 제가 더 감사합니다 더 다른 문의사항 있으십니까,"Yes, thank you very much. Do you have any other questions?",2
아니요 없습니다 정말 감사합니다,"No, there isn't, thank you very much",2
네 안전한 기찻길 되시기 바랍니다 #@소속#  #@이름#였습니다,"Yes, I hope you have a safe train ride #@Affiliation# #@Name#",2
반갑습니다 #@소속# #@이름#입니다 무엇을 도와드릴까요,"Nice to meet you, I'm #@Affiliation# #@Name# How may I help you?",2
저기 #@주소#에 그 #@소속# 요양병원에 가려면요,If you want to go to the #@affiliated# nursing hospital at #@address#,2
중앙시장 쪽 #@주소#에서 몇 번 버스를 타야 되나요,Which bus should I take from #@address# to get to Jungang Market?,2
선생님 #@주소#가 맞으실까요,"Teacher, is #@address# correct?",2
예 중앙시장에서 #@소속#이요,"Yes, at the central market, #@affiliation#",2
네 선생님 #@주소#에서 #@주소#에 있는 #@소속# 요양병원 맞으십니까,"Yes, sir, is this the #@affiliated# nursing hospital at #@address#?",2
네 맞아요 안내좀 해 주세요,"Yes, that's right. Please give me some guidance.",2
#@소속# 지도 길찾기 검색 결과 확인되어 안내해 드리겠습니다,#@Affiliation# We will guide you after confirming the search results for map directions.,2
#@주소# 정류장에서 승차를 하셔야 합니다,You must board at the #@Address# stop,2
#@주소# 정류장 승차요,#@Address# Get on at the stop,2
그곳에서 일번 버스 승차 후 남부오거리 정류장에서 하차하신 다음에요,"From there, take the number one bus and get off at Nambu Ogeori stop.",2
#@소속#까지는 약 도보로 삼 분 정도 소요되는 부분으로 확인이 됩니다,It is confirmed that it takes about three minutes to walk to #@affiliation#,2
네 남부오거리에서 내려서 걸어가야 된다는 얘기죠,"Yes, you're saying that you have to get off at Nambu Intersection and walk.",2
예 맞습니다 도보로 약 백 칠십 오 미터 입니다,"Yes, that's right. It's about a hundred and seventy-five meters on foot.",2
네 알겠습니다 덕분에 참고가 잘 되었습니다,"Yes, I understand. Thanks to you, it was helpful.",2
네 더 다른 문의 사항 있으십니까,"Yes, do you have any other questions?",2
아니요 남부오거리요 맞죠,"No, it's Nambu Ogeori, right?",2
네 남부오거리 맞습니다,"Yes, that's right, Nambu Ogeori",2
반갑습니다 #@소속# #@이름#입니다 무엇을 도와드릴까요,"Nice to meet you, I'm #@Affiliation# #@Name# How may I help you?",2
반갑습니다 통화하고 싶은데요,Nice to meet you. I'd like to talk to you.,2
선생님 죄송합니다 음성이 잘 들리지 않습니다,"I'm sorry teacher, I can't hear you very well.",2
다시 한 번만 말씀 부탁 드립니다,"Let me say it again, please.",2
#@소속#요 내가 여기에 볼일이 있어서요,"#@Affiliation# Hello, I have some business to attend to here.",2
#@소속# 문의 연결 요청이십니까,#@Affiliation# Is this a request for connection to an inquiry?,2
선생님 #@소속# 어떤 문의이십니까,Teacher #@Affiliation# What is your inquiry?,2
인제 그 에이 비 지구 쪽에 그 피해가 갔는데요,Now the damage has spread to the A-B district.,2
이제 그런 공문이 왔는데 뭐 십 일 안에 그 뭐 계약을 해야 된다는데요,"Now, this official document has arrived, and it says that we have to sign a contract within ten days.",2
어디에다가 신청을 하는 건지가 없어 가지고요 문의 좀 하려고 합니다,"I don't know where to apply, so I'd like to inquire.",2
선생님 죄송한데 어느 지역이시죠,"Excuse me, teacher, but where are you from?",2
여기 홍성입니다 저기 서부요,"Here is Hongseong, over there is the west",2
선생님 죄송합니다 어떤 공문의 내용이십니까,"I'm sorry, teacher. What is the content of the document?",2
그러니까 이제 여기 과장님이요,"So now, here's the manager",2
그 사료용으로 나는 거를 말씀하셨어요,You mentioned that for the feed,2
근데 공문상에 떠 있는데요,But it's floating around in official documents,2
그게 어느 지역에 가서 시행하는 건지 어떻게 하는 건지 알 수 없어 가지고요,I don't know where it goes and how it's implemented.,2
선생님 죄송하지만 어떤 피해인지 말씀해 주시겠습니까,"I'm sorry, teacher, but could you tell me what the damage is?",2
여기 에이 비 지구가 물이 없어 가지고 그 전에 피해를 받지 않았습니까,Didn't the A-B Earth suffer damage before because it had no water?,2
연신 피해가 있어서요 인제 그거 때문에 지금 문의를 하려고 하는 거거든요,I'm trying to contact you now because I've been experiencing damage.,2
뭐 도사료용으로 하면은 칠월십이일에 신청을 하라고 했는데요,"Well, if you want to use it as a study aid, you should apply on July 12th.",2
어디다가 신청을 하라는 게 없어 가지고 문의하는 겁니다,I'm asking because there's no place to apply.,2
#@소속# #@이름#입니다 무엇을 도와드릴까요,#@Affiliation# #@Name# How may I help you?,2
개간 목적으로 개간 허가와 산지 전용 허가를 받은 개간 사업지에서요,In a reclamation project site that has received a reclamation permit and a mountain land conversion permit for reclamation purposes.,2
산지 전용 허가의 복구 설계서 승인 및 준공 검사를 받기 전에요,Before receiving approval of the restoration design and completion inspection for the mountain area exclusive permit.,2
개간 허가의 준공 검사를 금지하는 규정이 있는지 알아보려고 합니다,I am trying to find out if there is a regulation prohibiting the completion inspection of a reclamation permit.,2
네 그러십니까 준공 검사를 금지하는 규정이 없다고 확인 되는 데요,"Yes, I see. I have confirmed that there is no regulation prohibiting final inspection.",2
그래요 없단 말이죠,"Yeah, that's right, there isn't any.",2
혹시 더 궁금한 점 있으시면 산림청 #@소속#에 문의주셔도 되구요,"If you have any further questions, you can contact the Korea Forest Service #@affiliation#",2
네 그럼 거기 연결 좀 부탁드려도 될까요,"Okay, then can you please connect me there?",2
네 바로 전화 연결해드리겠습니다,"Yes, I will connect you right away.",2
예 연결 부탁드립니다 감사합니다,"Yes, please connect. Thank you.",2
네 상담사 #@이름#이었습니다,"Yes, my counselor was #@name#",2
혹시 그럼 신재생팀에 계신 분과 통화 가능할까요,"By any chance, could I speak to someone from the Renewable Energy Team?",2
지금 신재생 에너지팀 아무도 안 계세요,There is no one from the renewable energy team right now,2
#@기타#님께서 급하게 찾으시는대요,#@Guitar# is looking for something urgently,2
그럼 우선 선생님은 제가 안내해 드리겠습니다,"Then, first of all, I will guide you.",2
확인 감사드립니다 항상 고생이 많으세요,Thank you for checking. Thank you for your hard work.,2
불편을 드려 정말 죄송합니다,I'm really sorry for the inconvenience.,2
현재 신재생팀 회의 중으로 전달 받았습니다,I received a message that the Renewable Energy Team is currently in a meeting.,2
다른 팀에서 당겨 받아 안내 받았습니다,I was pulled in from another team and guided,2
그러면은 그 신재생 에너지팀하고 통화를 해야 하는데요,Then I need to talk to the renewable energy team.,2
지금 거기가 전체가 회의 중이예요,The whole place is in a meeting right now.,2
네 맞습니다 중요 업무 관련해서 회의가 길어지고 있다고 합니다,"Yes, that's right. I heard that the meeting is getting longer due to important work.",2
회의 끝나면 통화할게요,I'll call you after the meeting.,2
그럼 제가 #@이름# 팀장님 전화번호를 안내해 드릴까요,"Then, shall I give you the phone number of Team Leader #@Name#?",2
전화번호 확인 후 안내해 드리겠습니다,We will guide you after confirming your phone number.,2
혹시 지금 메모 가능하십니까 #@전번#입니다,Can you take a note right now? #@Phone#,2
네 거기가 계장이라는 말이죠,"Yeah, that's the section chief.",2
네 맞습니다  #@소속# 팀장입니다,"Yes, that's right. I'm the team leader of #@affiliation#",2
예 알았어요 수고하세요,"Yes, I understand. Thanks for your hard work.",2
반갑습니다 #@소속# #@이름#입니다,"Nice to meet you, I am #@Affiliation# #@Name#",2
무엇을 도와 드릴까요,How can I help you?,2
도청이죠 신재생에 계신 분 이름이 뭐죠,What is the name of the person in Shin Jae-sang?,2
신재생 에너지 계장님 성함이십니까,Is your name the head of the renewable energy division?,2
아니면 신재생 에너지 혹시 태양광 발전 관련이십니까,"Or is it renewable energy, perhaps solar power?",2
관련 팀 계장입니다,I am the head of the relevant team.,2
확인 후 안내해 드리겠습니다 잠시만 기다려 주시겠습니까,I will check and inform you. Could you please wait a moment?,2
기다려 주셔서 감사합니다,Thank you for waiting,2
신재생 에너지 팀장은 #@이름# 팀장입니다,The renewable energy team leader is team leader #@name#,2
예 좀 바꿔 주세요,"Yes, please change it.",2
예 실례지만 연결 시에 어디시라고 전달해 드릴까요,"Excuse me, but can I tell you where you are when you connect?",2
난 충남 #@이름# 청양에 #@기타#요,I'm from Chungnam #@name# Cheongyang #@Other#,2
#@기타#님이라고 전달해 드리겠습니다 선생님,"I will pass this message on to you, teacher #@Guitar#",2
불편드려 정말 죄송합니다 현재 통화 중으로 확인되고 있습니다,We apologize for the inconvenience. We are currently checking that you are on the phone.,2
통화 중이라고요 내가 너무 급한데요,I'm on the phone. I'm in a hurry.,2
네 맞습니다 통화중입니다,"Yes, that's right, I'm on the phone.",2
지금 자리에 안 계신가요,Are you not in your seat right now?,2
자리에 안 계신지까지는 저희 쪽에서 아직은 확인이 어렵습니다,It is still difficult for us to confirm whether you are not in your seat.,2
전화번호 하나 가르쳐 주세요,Please tell me your phone number.,2
선생님 그럼 메모 가능하십니까,"Teacher, can I take notes?",2
잠시만요 펜이랑 메모지 좀 챙길게요,"Excuse me, I'll grab a pen and a notepad.",2
네 기다리겠습니다 천천히 해 주세요,"Yes, I will wait. Please take your time.",2
고맙습니다 예 말씀해 주시겠어요,"Thank you. Yes, please tell me.",2
네 안내해드리겠습니다 전화번호는 #@전번#입니다,"Yes, I will guide you. The phone number is #@phone number#.",2
예 #@전번#이요 그렇군요 감사합니다,"Yes #@phone number# I see, thank you",2
제가 더 감사합니다,I appreciate it more,2
더 다른 문의사항 있으십니까,Do you have any further questions?,2
아닙니다 없습니다 그럼 수고하세요,"No, there isn't. Then thank you for your hard work.",2
네 업무 처리 잘되시기 바라겠습니다,I hope your work goes well.,2
#@소속# #@이름#였습니다,It was #@Affiliation# #@Name#,2
안녕하세요 #@소속#  #@이름# 상담사입니다,"Hello, I am a counselor from #@Affiliation# #@Name#",2
경로 확인되어 전화드렸습니다 혹시 메모 가능하십니까,I've confirmed the route and am calling you. Can you please give me a note?,2
예 메모 가능해요 말씀하시겠어요,"Yes, you can take notes. Can you tell me?",2
서울에서 합덕 공용 버스 터미널로 이동하시는 부분이 더 빠릅니다,It is faster to go from Seoul to Hapdeok Public Bus Terminal.,2
합덕 공용 버스 터미널이요,This is Hapdeok public bus terminal.,2
네 맞습니다 해서 선생님께서 서울 남부 터미널로 이동하시고요,"Yes, that's right, so the teacher went to Seoul Southern Terminal.",2
합덕 공용 버스 터미널까지 이동을 하셔야 합니다,You need to go to Hapdeok Public Bus Terminal.,2
남부 터미널에서 합덕역과  합덕 공용 버스 터미널이 다른 건가요,Are Hapdeok Station and Hapdeok Public Bus Terminal different from the Southern Terminal?,2
합덕역은 확인 어렵고 합덕 터미널이 있습니다,"It is difficult to confirm Hapdeok Station, but there is Hapdeok Terminal.",2
합덕 공용 버스 터미널로 한 얼마 정도 거리인가요,How far is it to Hapdeok Public Bus Terminal?,2
제가 거리 확인 후 안내해드리겠습니다 잠시만 기다려 주시겠습니까,I will check the distance and guide you. Could you please wait a moment?,2
제가 자동차 경로로 확인해보니 약 한 시간 이십 삼 분 정도로 확인 됩니다,I checked the car route and it was about one hour and twenty-three minutes.,2
네 저도 한 시간 삼십 분 거리로 알고 있거든요,"Yes, I also know that it is an hour and thirty minutes away.",2
그래서 지금 합덕 공용 버스 터미널에서 성수까지 가는데 얼마 정도 걸리나요,So how long does it take to get from Hapdeok Public Bus Terminal to Seongsu now?,2
대중 교통 소요 시간은 약 삼십 오 분 정도로 확인됩니다,The time taken by public transportation is confirmed to be approximately thirty-five minutes.,2
이게 배차간격이 얼마 되나요,What is the interval between these trains?,2
일반 버스를 탈 경우에 버스 배차 간격이 어떻게 되나요,What is the bus interval when taking a regular bus?,2
선생님 저희 쪽에서 정확한 배차 간격은 확인 어렵고요,"Teacher, it is difficult for us to confirm the exact interval between dispatches.",2
평일 기준으로 약 사 회 정도 운행되는 부분으로 확인됩니다,It is confirmed that it operates about four times a week.,2
반갑습니다 #@소속# #@이름#입니다 무엇을 도와드릴까요,"Nice to meet you, I'm #@Affiliation# #@Name# How may I help you?",2
예 안녕하십니까 충청남도 주정차 위반 관리하는 곳 연결 좀 해주시겠어요,"Yes, hello. Could you please connect me to the place that manages parking violations in Chungcheongnam-do?",2
주정차 위반 관련해서는 위반 지역에 시군청에서 업무를 담당하고 있습니다,"Regarding parking violations, the city/county office in the area where the violation occurred is responsible for the work.",2
정확한 지역을 잘 모르겠는데요,I'm not sure about the exact area,2
혹시 과태료가 발급되셔서 문의하시는건가요,Are you inquiring because you have been issued a late payment fine?,2
아니 제 앞으로 지금 예전에 있던 명의로 된 차인데 그 차를 폐차를 했습니다,"No, I have a car that was previously registered in my name, but I scrapped it.",2
그러면은 거기에 대한걸 저희가 다 처분해야 폐차가 되지 않습니까,"Then, wouldn't we have to dispose of everything there so that it doesn't become a scrap car?",2
그런데 폐차를 했는데 아직 그 차량에 대해서 압류가 들어와 있다고 해서요,"But I scrapped the car, but they said there is still a lien on it.",2
네 선생님 그러십니까,"Yes, sir, is that so?",2
충청도 쪽에서 압류가 들어 있다고 해서요,They said there was a seizure in Chungcheong Province.,2
그러십니까 그러시면 차량을 처음 등록하셨던 지역이 어떻게 되십니까,"Is that so? If so, what is the area where you first registered the vehicle?",2
예 그걸 모르겠어요,Yeah I don't know that,2
충청도에서 압류가 들어 있다고 해서 그걸 확인하려고 그러는 거죠,I'm trying to check because they said there was a seizure in Chungcheong Province.,2
네 그러십니까 도청에서 압류를 하신 부분이십니까,"Yes, is that right? Is that the part that was seized by the wiretapping?",2
예 제가 집이 마산인데 충청도 쪽에서 압류가 되어 있다고 하니까요,"Yes, my house is in Masan, but they said it was seized in Chungcheong Province.",2
자세한 거는 충청도 쪽에다 연락을 해보라고 하더라고요,He told me to contact Chungcheong Province for more details.,2
차량 번호를 알고 계시면 차량의 압류된 자세한 내용을 확인하실 수 있습니다,"If you know the vehicle number, you can check the details of the vehicle impounded.",2
그러면 그쪽에서 알아보겠습니다,Then I'll find out from you.,2
네 감사합니다 좋은하루 되세요,"Yes, thank you. Have a nice day.",2
반갑습니다 #@소속# 콜센터 #@이름#입니다 무엇을 도와드릴까요,"Hello, this is #@Affiliation# Call Center #@Name# How may I help you?",2
예 건설정책과 좀 부탁합니다,"Yes, please give me some advice on construction policy.",2
선생님 건설정책과 어떤 문의이십니까,"Teacher, what is your inquiry regarding construction policy?",2
도시재개발 정비사업 때문에 그러거든요,It's because of the urban redevelopment project.,2
제가 담당자 확인 후 안내해드리겠습니다 잠시만 기다려주시겠습니까,I will check with the person in charge and give you the information. Could you please wait a moment?,2
예 한 번 확인해보시고 알려주세요,"Yes, please check it and let me know.",2
기다려주셔서 감사합니다 말씀해주신 부분 담당자 확인 어려웠습니다,Thank you for waiting. It was difficult for the person in charge to confirm the part you mentioned.,2
그러면 제가 어떻게 하면 되나요 어디로 문의하면 됩니까,So what should I do? Where should I contact?,2
제가 건설정책과에 #@이름# 주사에게 문의 후 연결해드리겠습니다,I will contact the Construction Policy Department's #@Name# and connect you with them.,2
누구라고요 메모 좀 할게요 잠깐만요,Who is it? I'll take a note. Just a moment.,2
네 선생님 건설정책과 #@이름# 주사입니다,"Yes sir, this is the construction policy and #@name# injection",2
전화번호 알 수 있을까요 끊어질 수도 있으니까요,Can I have your phone number? I might get disconnected.,2
네 건설정책과 #@이름# 주사 전화번호 #@전번#입니다,"Yes, construction policy and #@name# injection phone number #@phone number#",2
메모 했습니다 확인하고 알려주세요,I made a note of it and please check and let me know.,2
확인해본 결과 도시재개발 정비 사업 관련 담당은 건축도시과 #@이름# 주사입니다,"After checking, the person in charge of the urban redevelopment project is #@name#, an officer in the Architecture and Urban Planning Department.",2
그러면 그 분하고 통화하게 해주세요,Then let me talk to that person.,2
알겠습니다 전화 돌리기 전에 전화번호 메모 하시겠습니까,"Okay, would you like to write down the phone number before calling?",2
예 전화번호 불러주세요,"Yes, please call my number.",2
건축도시과 #@이름# 주사입니다 전화번호는 #@전번#이예요,This is #@Name# from the Architecture and Urban Planning Department. My phone number is #@Phone#.,2
예 감사합니다 전화 돌려주세요 고생하세요,"Yes, thank you. Please call me back. Thank you for your hard work.",2
반갑습니다 #@소속# #@이름#입니다 무엇을 도와 드릴까요,"Nice to meet you, I am #@Affiliation# #@Name# How may I help you?",2
예 혹시 지사님을 만날려면 어떻게 해야 되죠,"Yes, how can I meet the governor?",2
업무 말씀하신 후에 해당 부서에 관련 부서에서 면담 신청하시면 됩니다,"After talking about your work, you can apply for an interview with the relevant department.",2
